25656934058,,6253231203,1,a3ykQg4JzgTGzpyOcAmTGFdMrIYdKJWOnMlbmC5rHkI=,2,5AkIWFgcXe6pnEF/WE9s7VTU1kks9bD8mkXBjk7aZXY=,uJD9L00Jqm9cJp/KpIXdxGM6ezbII4FjmrPDZDoV9Kg=
25657721009,,6253200868,4,uidqWnNIFpUpCOLpntH4GXRE3Z4rfKKNC+ah6+x41Tc=,0,NSlRM6O9vdc14GkTLNlGXqf0r+rJ5VbQQnU/Iqpu/WE=,UKQ0omcj+AcxG7qaY35h438yWnIToVnXqyNZreumHiI=
25659678404,,6253227792,4,mbrS6V2tRbksMPO0y8EI9B9XT2ASaPRTNndslCGN/2A=,1,dLjGo95o6cJPNBSt0oXdyJREw/gU/qM5YJuOGy5Y/Fs=,CvsnH7ysDcr3zat4tVXVt+ypfKNIkN2JUDAjgBXGBtY=
25660493480,,6253232523,0,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,2,IG4S5+M39RKu7gihthzBYieBGFQxhlohk6WEPrAlL9s=,Ii2WuOhH+EZJUlehi4ylHOGfglk8J8v2lbGo98FzlV8=
25660499632,,6253232525,0,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,6cEyQ7YEIiUwugpf7HOg87W3QG7RZOrfzsyOwZwMszw=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
25662055878,,6253232523,1,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,2,IG4S5+M39RKu7gihthzBYieBGFQxhlohk6WEPrAlL9s=,Ii2WuOhH+EZJUlehi4ylHOGfglk8J8v2lbGo98FzlV8=
25662055888,,6253232525,1,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,6cEyQ7YEIiUwugpf7HOg87W3QG7RZOrfzsyOwZwMszw=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
25664242559,,6253232619,0,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,0,HdQZZBBjd/0xMKFealELfD4Mh7h2btRt0O0Arp9ossE=,hM9znqykuEIx//5vO0fUc2D+K5RFfNAsexF1K0qGOn8=
25665634766,,6253232619,1,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,0,HdQZZBBjd/0xMKFealELfD4Mh7h2btRt0O0Arp9ossE=,hM9znqykuEIx//5vO0fUc2D+K5RFfNAsexF1K0qGOn8=
25666326657,,6253232686,0,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,0,2TWEJQVsLNEchwP0Z2RrwN+9goHnNJZSamDh+If18E0=,+MwJ9FdGJgrJ1Ehqp5rlaoA0bkWpkLbBKhINrdY1Zck=
25667013208,,6253231326,0,a3ykQg4JzgTGzpyOcAmTGFdMrIYdKJWOnMlbmC5rHkI=,0,g7PZLkntX229OJIgPRSYcoFsMqNFT7QT6rCVf5ACPog=,llkgb3hM3XKiHyficXem0yvhxBXkk49iWTIaNTnnBWk=
25667724735,,6253232686,1,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,0,2TWEJQVsLNEchwP0Z2RrwN+9goHnNJZSamDh+If18E0=,+MwJ9FdGJgrJ1Ehqp5rlaoA0bkWpkLbBKhINrdY1Zck=
25669301024,,6253231326,1,a3ykQg4JzgTGzpyOcAmTGFdMrIYdKJWOnMlbmC5rHkI=,0,g7PZLkntX229OJIgPRSYcoFsMqNFT7QT6rCVf5ACPog=,llkgb3hM3XKiHyficXem0yvhxBXkk49iWTIaNTnnBWk=
25671700135,,6253238383,0,a3ykQg4JzgTGzpyOcAmTGFdMrIYdKJWOnMlbmC5rHkI=,2,QExzOGCC7ii6oLRuebqMuGMuR/gDWoe69KNxLhguxU4=,W9a6GG7+O9skC/1gwu5HmG3aWO0YS3npnYeSn1om7mA=
25671737325,,6253238385,0,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,2,U3jX+NFEvpumyWKsmLMmo00hOgx13pQ5JB/P+FvFQPs=,pjLDN+5ELBrG90rKHug/cQDoJowlQ2RTBXk/KL6Czec=
25673230036,,6253238383,1,a3ykQg4JzgTGzpyOcAmTGFdMrIYdKJWOnMlbmC5rHkI=,2,QExzOGCC7ii6oLRuebqMuGMuR/gDWoe69KNxLhguxU4=,W9a6GG7+O9skC/1gwu5HmG3aWO0YS3npnYeSn1om7mA=
25673230054,,6253238385,1,8OkMisyvwLRFV8wxW85Psk0o/my2wpLBMFuoz4pvotY=,2,U3jX+NFEvpumyWKsmLMmo00hOgx13pQ5JB/P+FvFQPs=,pjLDN+5ELBrG90rKHug/cQDoJowlQ2RTBXk/KL6Czec=
25673245952,,6253238445,0,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,UL7Q5PiMJR25SpsZETqi5pvOTujRL32HbIRwLulmEdk=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
25675035789,,6253238445,1,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,UL7Q5PiMJR25SpsZETqi5pvOTujRL32HbIRwLulmEdk=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
25675052079,,6252843644,3,nHinWYr2Nep8Mr79MMvmYCrGb0NdshyX6mlnZo/Ot+I=,1,UHhhpbNP9DM7lx7cXgErnGsv4Fm51zKpxGMKeKxWm6A=,mbWu1acYCSB4T24dQa8JMvRvVvjyxpv+K73ha3gCV38=
25675053519,,6252843845,5,nHinWYr2Nep8Mr79MMvmYCrGb0NdshyX6mlnZo/Ot+I=,1,/r+TteWGSpEfwYOut4A6kPETRjzr/7o2ZQY8hO5tCIk=,LtPad9zUevX/HS6OGS+yhV3BXbNLlzTyFHT+n8lIVlU=
25675053525,,6252844064,5,nHinWYr2Nep8Mr79MMvmYCrGb0NdshyX6mlnZo/Ot+I=,1,+/seKggbwJO1Or4IAcZyE3ZkBWUZBeEQa8iNNw8T6ww=,iNEENyVBp6EhDrr73vh/WO+Ns7k2lUbnkkkNMlGdIvQ=
25675053531,,6252844790,5,nHinWYr2Nep8Mr79MMvmYCrGb0NdshyX6mlnZo/Ot+I=,1,/qc65DwEYyhFs5Kg/p6vjoUA7TET0q+uA8QsUju1Twc=,D4L8E5CJDGJC3dW+UkdblqBeh+EwXV0SzpziT49+C90=
25677754010,,6253230956,4,nSLhnjtRmqiT0ytrLIvs8cq2AoFad5WEfGcyNsY+ir0=,1,U2EF6szT0pSVnvQS/6geZ90kNUEMIaXQSYR/Ju2yK90=,e8wAAWeCsSb3vBNRfDViyERwZfHxsKaDbRwSjQ9Gn2c=
25682322557,,6253232525,4,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,6cEyQ7YEIiUwugpf7HOg87W3QG7RZOrfzsyOwZwMszw=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
25683100543,,6253238940,0,0yO12LxPGQxL+XkI4hS6Tlyx5V3KOvjHS0DQSOJeMbs=,1,0VRH1Jd5MGmAfJ9/rKwhsafRxNYi77rYxgsgb1q2OJw=,Y+cfHMX6f6uUQjHk6eRo9YEJfat+HtYJMC6R3J2WPAA=
25683954000,,6253222067,4,ycbMkTOh7F0buLKJlg4BU3OcBWrvF/JTZkXp9iv5zDg=,2,ThQygsPIJYJ0qoUVan5AKfcQ1VLyuihEVV7PcX2o6UI=,nuWdkLC5SBk1q08x3uRgzK4P5r81ki20Ng4URMmChW4=
25683954106,,6253222122,5,ycbMkTOh7F0buLKJlg4BU3OcBWrvF/JTZkXp9iv5zDg=,0,7xzM0c5mIFKJZYZwE//CRKAkZ5lzywdLBJvJXOcb5O8=,k6SexnZNtfRfH8ryoKqL2q86Kkz3U1J12Qm6hVYlRy0=
25683954113,,6253223888,5,ycbMkTOh7F0buLKJlg4BU3OcBWrvF/JTZkXp9iv5zDg=,2,7zRwbbGGh62dTIilwKIIRo4gZZp05AW79tQHipMhzGU=,26XJvXAkwue9Sqn44CqJ1ny7q3ixNSDZubSqEh5zeFk=
