1929912353122,,6430355383,1,P2qMjZ757+uav3/qT8ytzn38gs5K/65EEqNDCQHIoYU=,0,ozYYX6XKuanytK3wXnRqMuEHOA0IP8y4hyKZJPrOfvU=,14DpgYZUzk+osFEdR1tqZdHUAZnu6RvgvzF0z0IWP9c=
1929913856279,,6430366579,0,P2qMjZ757+uav3/qT8ytzn38gs5K/65EEqNDCQHIoYU=,2,sA8AfNsSBxxwMcTKaCpWfhKAE1GYXqHWA3x46UhXJTE=,Be5pIj27yqwOy2HrzOKf4J+DwsQSZb+pD6pdvgTCn4E=
1929915437343,,6430237831,4,QhKaMUnHYqtG1RJkmo+zqhY1dChfuOZ6oy8jYGDlsic=,1,7MeSwLhJV/gZ9v2I5t1vtrJM8dho6ntPTyP5bYUsp2c=,5we9Iq8NZUunLsi8yeQhtVLRjNTyhcAaVmqd4xkX7uM=
1929916174464,,6430366579,1,P2qMjZ757+uav3/qT8ytzn38gs5K/65EEqNDCQHIoYU=,2,sA8AfNsSBxxwMcTKaCpWfhKAE1GYXqHWA3x46UhXJTE=,Be5pIj27yqwOy2HrzOKf4J+DwsQSZb+pD6pdvgTCn4E=
1929923507084,,6430237692,4,QhKaMUnHYqtG1RJkmo+zqhY1dChfuOZ6oy8jYGDlsic=,1,QLiH4eCKhclU2mGEY5ozLtr+lo5lo6r84q+SFR3sCpM=,N+npAyq1zUKaily+AMf+JX2zRqIAIQPGFP8CrMOEc58=
1929931371855,,6430355113,4,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,uyXQdTVe+QL52J7w5CjbAi/0eBm97TG21+qfCj/FD74=,P6CjWI0Zxr2nRvIBuXTJUU0KJNs2h43nZVBJpztHvG8=
1929931371858,,6430355137,0,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,XRewXrLzDFri3y8UTrdhGBFNGPvmcLfiGpIAHzcogzU=,ZQ+bFefVT1UByX7mRuMBv2rx61PckQWrFvG4Ymz2lF8=
1929932893547,,6430355137,1,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,XRewXrLzDFri3y8UTrdhGBFNGPvmcLfiGpIAHzcogzU=,ZQ+bFefVT1UByX7mRuMBv2rx61PckQWrFvG4Ymz2lF8=
1929945427175,,6430303021,4,0LDWGmHtacCZ9lRhf84At4JNXg9NC0MXWExqxgC12M0=,2,laQZmym43QbZ0aOPLYEF1xycI2vsfQqU6Te0cLk8KFs=,zlhummEGUcwoW0L/FZ1YUu/Q+h+nnF8sKcfo2m56zIw=
1929945427218,,6430303094,5,0LDWGmHtacCZ9lRhf84At4JNXg9NC0MXWExqxgC12M0=,0,bHK4hdM84Wvhxwf4jRcYwrP6COkT415r4vROd0E0hDk=,q4TwVTogN7Gy/fcfg5ONXwwlMKJkB9mnCMnEhwnTiAM=
1929945427225,,6430303300,5,0LDWGmHtacCZ9lRhf84At4JNXg9NC0MXWExqxgC12M0=,2,C46eBRV1+QYkgx1vpq2RvDhL2hB+2Gc2+b7cpmoOS9s=,MopuEz68CBcyiBvv0bIKyRvFmngBh9sFD/uyYjwa8CI=
1929950198302,,6430237657,4,QhKaMUnHYqtG1RJkmo+zqhY1dChfuOZ6oy8jYGDlsic=,1,60CDk4rASNkwi2FZdW1Gsas9TcdNACZNfqvfKzCtJ2o=,YBwPSxgXlM4WCSmmprQZmtFeJ7FVxJFUW8RnwNg+ol4=
1929961681038,,6430262376,4,+sRcBxv+KPSkXRwLJpm2wHQ9dAWZqmLnez04cEW0Je8=,0,Eb8MlKk90plbkEBSE6t0976Rcxp2hFL1C5+KllFFCQk=,u1n/zgvRexV4nTildOpQD40IeXbvCiTniQi8jJ48IxI=
1929965251904,,6430368377,0,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,Qc2rjkP3kVLHtmurJuvOEwObo2BNkjGGgQhG8gpsS1Y=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
1929965256518,,6430368379,0,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,6cEyQ7YEIiUwugpf7HOg87W3QG7RZOrfzsyOwZwMszw=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
1929966010804,,6430301250,4,0LDWGmHtacCZ9lRhf84At4JNXg9NC0MXWExqxgC12M0=,1,AOjHpslnqI222HrWmCVFw1qKTZhmSJSMXDOlXdbH/GI=,Gvi4l5tolG9zYwa3p+UDXnF1/3HqIw7zKabehfWf15s=
1929966788208,,6430368377,1,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,Qc2rjkP3kVLHtmurJuvOEwObo2BNkjGGgQhG8gpsS1Y=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
1929966788219,,6430368379,1,F2+Gv53Pxd4KDRb/UsGECThH/XUOpcWKElUXJkhkt1c=,0,6cEyQ7YEIiUwugpf7HOg87W3QG7RZOrfzsyOwZwMszw=,2N2Ubknr/Ly7V95poeYFNAXQISDBZ8iSTPs6KaZ1wQw=
1929975208449,,6430355137,4,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,XRewXrLzDFri3y8UTrdhGBFNGPvmcLfiGpIAHzcogzU=,ZQ+bFefVT1UByX7mRuMBv2rx61PckQWrFvG4Ymz2lF8=
1929975208452,,6430355139,0,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,4iFTcCfph6IhTG3o4wYegeDbshbOLsVmej89GFCe+bo=,AmKr63lD9MIGXiAacmzoj6kQMGqk2U0M89A2RkgB6uc=
1929976495301,,6430355139,1,ZpQmujQYX55FcN2RFvqqUkcz5z/Tovj2FaG8sFtlG48=,0,4iFTcCfph6IhTG3o4wYegeDbshbOLsVmej89GFCe+bo=,AmKr63lD9MIGXiAacmzoj6kQMGqk2U0M89A2RkgB6uc=
