1448836835743,,6385607796,4,0yO12LxPGQxL+XkI4hS6Tlyx5V3KOvjHS0DQSOJeMbs=,1,RMQ5gKETre7MPJcvrCLGWXldBGIkeFytl661SUGNPFE=,BIl6NzV4dRLZtHfvkiKmn7wwW8hzsDp4vqj8REm3gv4=
1448840015295,,6385581859,0,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,1,cXMQyg7yZVL7J5FSI+Nml7SWndK6341XWtFTg5EgYu4=,2D8AxUX80UVKyxqYSrgLzEkXnKwtxl7kgdD0gtaTTeU=
1448840018108,,6385612322,0,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,2,/SDkerN2ETQDq4I7JfflxGSStsFhnkgj1wSL+Vz6L1A=,HyDDCo+xCdIlq6K9eXeTWkdsyQ7v0X4fyp9criurYAc=
1448840139124,,6385624183,0,Op11yM+i4aMyxMb8N6hFedpCfOPvx2DrE+hMR89KQhM=,2,dyNTZPVBy+kEGhJU/9dI311e2i52MRFOus/eeQNPhEA=,s6bOLgL16Q17Rs7kM5HvD3gOz0UAi8BCtxHmhnmI/9E=
1448840161465,,6385624221,0,Op11yM+i4aMyxMb8N6hFedpCfOPvx2DrE+hMR89KQhM=,2,qzQMVkZFr7/4FgjiPt3BQxmHWjL/tpihZ5E0jL+3M20=,Opap+dMCzvYrc5YQq9r/u7UAne7P4bCHzKi5WBIU0CY=
1448840164623,,6385624233,0,r/Al6kYJOwZITr6wi4pAlEwyGv5TM2EkJ8woA5hszeA=,0,S/53qEo4ognZZ6O8hj533byes2OvWFjQxq8xVaW+qzk=,kgfXbpqfrg0H9oL8h0EIq+Tighf0blEueu0bsSc2eRI=
1448843087577,,6385612322,1,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,2,/SDkerN2ETQDq4I7JfflxGSStsFhnkgj1wSL+Vz6L1A=,HyDDCo+xCdIlq6K9eXeTWkdsyQ7v0X4fyp9criurYAc=
1448843087581,,6385613634,0,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,F3hlyCer/oNPIx/IwXrwOyrJo/5UHfZ2vyArG32ZOlg=,UiXcoBJ14iSZNdm3HpIbi3H2bTVlH1gno5gGBZTAaxU=
1448843087582,,6385624181,0,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,2,AxuVxntras8IewjUvwrac7U6mPlHeHUhUNNslNKmabA=,7a659pf7o5+il3eF/2OfuvBjXPYqIfSxB5yk4SzyKLI=
1448843098097,,6385624183,1,Op11yM+i4aMyxMb8N6hFedpCfOPvx2DrE+hMR89KQhM=,2,dyNTZPVBy+kEGhJU/9dI311e2i52MRFOus/eeQNPhEA=,s6bOLgL16Q17Rs7kM5HvD3gOz0UAi8BCtxHmhnmI/9E=
1448843098114,,6385624221,1,Op11yM+i4aMyxMb8N6hFedpCfOPvx2DrE+hMR89KQhM=,2,qzQMVkZFr7/4FgjiPt3BQxmHWjL/tpihZ5E0jL+3M20=,Opap+dMCzvYrc5YQq9r/u7UAne7P4bCHzKi5WBIU0CY=
1448843098126,,6385624233,1,r/Al6kYJOwZITr6wi4pAlEwyGv5TM2EkJ8woA5hszeA=,0,S/53qEo4ognZZ6O8hj533byes2OvWFjQxq8xVaW+qzk=,kgfXbpqfrg0H9oL8h0EIq+Tighf0blEueu0bsSc2eRI=
1448843098131,,6385624235,0,r/Al6kYJOwZITr6wi4pAlEwyGv5TM2EkJ8woA5hszeA=,0,ar5z+EsH5K/s7W8dbYiGRYWv6zvXIlFSqDYEYNDSk4I=,QqFJH2F1hUOBbmgx/hMzE7LClFwkidIoaDoNpFM/r5w=
1448843098140,,6385581859,1,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,1,cXMQyg7yZVL7J5FSI+Nml7SWndK6341XWtFTg5EgYu4=,2D8AxUX80UVKyxqYSrgLzEkXnKwtxl7kgdD0gtaTTeU=
